 Rainfall, Temperature, Ph,Crop
764.54545,21.0,7.4,Coriander
764.54876,21.0,7.4,Coriander
764.56954,21.0,7.4,Coriander
764.57101,21.0,7.4,Coriander
764.59227,21.0,7.4,Coriander
764.60033,21.0,7.4,Coriander
764.61538,21.0,7.4,Coriander
764.62639,21.0,7.4,Coriander
764.62848,21.0,7.4,Coriander
764.63415,21.0,7.4,Coriander
764.64497,21.0,7.4,Coriander
764.65145,21.0,7.4,Coriander
764.66019,21.0,7.4,Coriander
764.66459,21.0,7.4,Coriander
764.67305,21.0,7.4,Coriander
764.68121,21.0,7.4,Coriander
764.68496,21.0,7.4,Coriander
764.70588,21.0,7.4,Coriander
764.70588,21.0,7.4,Coriander
764.70588,21.0,7.4,Coriander
764.70588,21.0,7.4,Coriander
764.74453,21.0,7.4,Coriander
764.7482,21.0,7.4,Coriander
764.7619,21.0,7.4,Coriander
764.77273,21.0,7.4,Coriander
764.77273,21.0,7.4,Coriander
764.78873,21.0,7.4,Coriander
764.80263,21.0,7.4,Coriander
764.81481,21.0,7.4,Coriander
764.81481,21.0,7.4,Coriander
764.85149,21.0,7.4,Coriander
764.86486,21.0,7.4,Coriander
764.87088,21.0,7.4,Coriander
764.87958,21.0,7.4,Coriander
764.88095,21.0,7.4,Coriander
764.89362,21.0,7.4,Coriander
764.97087,21.0,7.4,Coriander
764.98929,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.0,21.0,7.4,Coriander
765.03067,21.0,7.4,Coriander
765.03623,21.0,7.4,Coriander
765.05155,21.0,7.4,Coriander
765.05282,21.0,7.4,Coriander
765.06849,21.0,7.4,Coriander
765.08516,21.0,7.4,Coriander
765.09434,21.0,7.4,Coriander
765.11048,21.0,7.4,Coriander
765.12605,21.0,7.4,Coriander
765.15152,21.0,7.4,Coriander
765.15748,21.0,7.4,Coriander
765.18122,21.0,7.4,Coriander
765.18445,21.0,7.4,Coriander
765.19244,21.0,7.4,Coriander
765.2,21.0,7.4,Coriander
765.21382,21.0,7.4,Coriander
765.21739,21.0,7.4,Coriander
765.21739,21.0,7.4,Coriander
765.21739,21.0,7.4,Coriander
765.23438,21.0,7.4,Coriander
765.23669,21.0,7.4,Coriander
765.2381,21.0,7.4,Coriander
765.27778,21.0,7.4,Coriander
765.27778,21.0,7.4,Coriander
765.33205,21.0,7.4,Coriander
765.33315,21.0,7.4,Coriander
765.33698,21.0,7.4,Coriander
765.34003,21.0,7.4,Coriander
765.35714,21.0,7.4,Coriander
765.38462,21.0,7.4,Coriander
765.38462,21.0,7.4,Coriander
765.38462,21.0,7.4,Coriander
765.38462,21.0,7.4,Coriander
765.38462,21.0,7.4,Coriander
765.41219,21.0,7.4,Coriander
765.44961,21.0,7.4,Coriander
765.45455,21.0,7.4,Coriander
765.48673,21.0,7.4,Coriander
765.4878,21.0,7.4,Coriander
765.49793,21.0,7.4,Coriander
765.50388,21.0,7.4,Coriander
765.51313,21.0,7.4,Coriander
765.51724,21.0,7.4,Coriander
765.51724,22.0,7.4,Coriander
765.52567,23.0,7.4,Coriander
765.55609,23.0,7.4,Coriander
765.56499,23.0,7.4,Coriander
765.59829,23.0,7.4,Coriander
765.60052,23.0,7.4,Coriander
765.625,23.0,7.4,Coriander
765.625,23.0,7.4,Coriander
765.625,23.0,7.4,Coriander
765.6511,22.0,7.4,Coriander
765.65657,22.0,7.4,Coriander
765.67164,22.0,7.4,Coriander
765.68627,22.0,7.4,Coriander
765.69149,22.0,7.4,Coriander
765.71429,22.0,7.4,Coriander
765.78947,22.0,7.4,Coriander
765.78947,22.0,7.4,Coriander
765.79755,22.0,7.4,Coriander
765.80817,22.0,7.4,Coriander
765.81348,22.0,7.4,Coriander
765.83333,22.0,7.4,Coriander
765.86263,22.0,7.4,Coriander
765.90258,22.0,7.4,Coriander
765.90717,22.0,7.4,Coriander
765.90909,22.0,7.4,Coriander
765.90909,22.0,7.4,Coriander
765.90909,22.0,7.4,Coriander
765.90909,22.0,7.4,Coriander
765.90909,22.0,7.4,Coriander
765.90909,22.0,7.4,Coriander
765.91304,22.0,7.4,Coriander
765.92357,22.0,7.4,Coriander
765.92649,22.0,7.4,Coriander
765.93625,22.0,7.4,Coriander
765.94684,22.0,7.4,Coriander
765.94828,22.0,7.4,Coriander
765.95026,22.0,7.4,Coriander
765.97938,22.0,7.4,Coriander
766.0,22.0,7.4,Coriander
766.0,22.0,7.4,Coriander
766.0,22.0,7.4,Coriander
766.01307,22.0,7.4,Coriander
766.02871,22.0,7.4,Coriander
766.05714,22.0,7.4,Coriander
766.05744,22.0,7.4,Coriander
766.07143,22.0,7.4,Coriander
766.07143,22.0,7.4,Coriander
766.10644,22.0,7.4,Coriander
766.12426,22.0,7.4,Coriander
766.12903,22.0,7.4,Coriander
766.12903,22.0,7.4,Coriander
766.12903,22.0,7.4,Coriander
766.12903,22.0,7.4,Coriander
766.12903,22.0,7.4,Coriander
766.13861,22.0,7.4,Coriander
766.15385,22.0,7.4,Coriander
766.15385,22.0,7.4,Coriander
766.15871,22.0,7.4,Coriander
766.171,22.0,7.4,Coriander
766.19048,22.0,7.4,Coriander
766.21622,22.0,7.4,Coriander
766.22912,22.0,7.4,Coriander
766.2428,22.0,7.4,Coriander
766.24714,22.0,7.4,Coriander
766.25235,22.0,7.4,Coriander
766.25308,22.0,7.4,Coriander
766.2614,22.0,7.4,Coriander
766.29213,22.0,7.4,Coriander
766.30435,22.0,7.4,Coriander
766.30435,22.0,7.4,Coriander
766.32047,22.0,7.4,Coriander
766.32653,22.0,7.4,Coriander
766.35514,22.0,7.4,Coriander
766.37056,22.0,7.4,Coriander
766.38554,22.0,7.4,Coriander
766.38889,22.0,7.4,Coriander
766.39344,22.0,7.4,Coriander
766.40625,22.0,7.4,Coriander
766.41791,22.0,7.4,Coriander
766.42125,22.0,7.4,Coriander
766.46489,22.0,7.4,Coriander
766.46542,22.0,7.4,Coriander
766.46707,22.0,7.4,Coriander
766.48171,22.0,7.4,Coriander
766.48936,22.0,7.4,Coriander
766.53226,22.0,7.4,Coriander
766.5625,22.0,7.4,Coriander
766.57382,22.0,7.4,Coriander
766.59483,22.0,7.4,Coriander
766.60156,22.0,7.4,Coriander
766.62615,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.66667,22.0,7.4,Coriander
766.71803,22.0,7.4,Coriander
766.75978,22.0,7.4,Coriander
766.77419,22.0,7.4,Coriander
766.78689,22.0,7.4,Coriander
766.8,22.0,7.4,Coriander
766.81446,22.0,7.4,Coriander
766.82692,22.0,7.4,Coriander
766.84266,22.0,7.4,Coriander
766.84783,22.0,7.4,Coriander
766.84783,22.0,7.4,Coriander
766.85276,22.0,7.4,Coriander
766.85393,22.0,7.4,Coriander
766.88172,22.0,7.4,Coriander
766.88218,22.0,7.4,Coriander
766.90026,22.0,7.4,Coriander
766.90856,22.0,7.4,Coriander
766.90871,22.0,7.4,Coriander
766.91176,22.0,7.4,Coriander
766.91312,22.0,7.4,Coriander
766.92184,22.0,7.4,Coriander
766.93122,22.0,7.4,Coriander
766.93548,22.0,7.4,Coriander
766.93548,22.0,7.4,Coriander
766.93878,22.0,7.4,Coriander
766.93878,22.0,7.4,Coriander
766.94915,22.0,7.4,Coriander
766.96429,22.0,7.4,Coriander
766.98113,22.0,7.4,Coriander
766.98752,22.0,7.4,Coriander
766.99029,22.0,7.4,Coriander
766.99346,22.0,7.4,Coriander
767.0,22.0,7.4,Coriander
767.00581,22.0,7.4,Coriander
767.02128,22.0,7.4,Coriander
767.02128,22.0,7.4,Coriander
767.02899,22.0,7.4,Coriander
767.04545,22.0,7.4,Coriander
767.04545,22.0,7.4,Coriander
767.04918,22.0,7.4,Coriander
767.07317,22.0,7.4,Coriander
767.08861,22.0,7.4,Coriander
767.10037,22.0,7.4,Coriander
767.10526,22.0,7.4,Coriander
767.11027,22.0,7.4,Coriander
767.13183,22.0,7.4,Coriander
767.14286,22.0,7.4,Coriander
767.14649,22.0,7.4,Coriander
767.16867,22.0,7.4,Coriander
767.17557,22.0,7.4,Coriander
767.17877,22.0,7.4,Coriander
767.1875,22.0,7.4,Coriander
767.2,22.0,7.4,Coriander
767.21311,22.0,7.4,Coriander
767.22488,22.0,7.4,Coriander
767.22846,22.0,7.4,Coriander
767.2449,22.0,7.4,Coriander
767.25293,22.0,7.4,Coriander
767.27151,22.0,7.4,Coriander
767.28281,22.0,7.4,Coriander
767.28395,22.0,7.4,Coriander
767.29692,22.0,7.4,Coriander
767.30769,22.0,7.4,Coriander
767.31107,22.0,7.4,Coriander
767.34991,22.0,7.4,Coriander
767.35537,22.0,7.4,Coriander
767.35751,22.0,7.4,Coriander
767.36334,22.0,7.4,Coriander
767.36597,22.0,7.4,Coriander
767.37089,22.0,7.4,Coriander
767.3913,22.0,7.4,Coriander
767.3913,22.0,7.4,Coriander
767.3927,22.0,7.4,Coriander
767.41573,22.0,7.4,Coriander
767.4216,22.0,7.4,Coriander
767.42424,22.0,7.4,Coriander
767.44186,22.0,7.4,Coriander
767.45562,22.0,7.4,Coriander
767.4581,22.0,7.4,Coriander
767.46032,22.0,7.4,Coriander
767.46204,22.0,7.4,Coriander
767.4812,22.0,7.4,Coriander
767.5,22.0,7.4,Coriander
767.5,22.0,7.4,Coriander
767.5,22.0,7.4,Coriander
767.52874,22.0,7.4,Coriander
767.54386,22.0,7.4,Coriander
767.54937,22.0,7.4,Coriander
767.55319,22.0,7.4,Coriander
767.56757,22.0,7.4,Coriander
767.56757,22.0,7.4,Coriander
767.56757,22.0,7.4,Coriander
767.56757,22.0,7.4,Coriander
767.60563,22.0,7.4,Coriander
767.60722,22.0,7.4,Coriander
767.61619,22.0,7.4,Coriander
767.61658,22.0,7.4,Coriander
767.64706,22.0,7.4,Coriander
767.64706,22.0,7.4,Coriander
767.64706,22.0,7.4,Coriander
767.64706,22.0,7.4,Coriander
767.67764,22.0,7.4,Coriander
767.68982,22.0,7.4,Coriander
767.69231,22.0,7.4,Coriander
767.70515,22.0,7.4,Coriander
767.70833,22.0,7.4,Coriander
767.72152,22.0,7.4,Coriander
767.76316,22.0,7.4,Coriander
767.79875,22.0,7.4,Coriander
767.81167,22.0,7.4,Coriander
767.81448,22.0,7.4,Coriander
767.84661,22.0,7.4,Coriander
767.85714,22.0,7.4,Coriander
767.85714,22.0,7.4,Coriander
767.85714,22.0,7.4,Coriander
767.866,22.0,7.4,Coriander
767.87532,22.0,7.4,Coriander
767.87599,22.0,7.4,Coriander
767.96009,22.0,7.4,Coriander
767.96875,22.0,7.4,Coriander
767.9868,22.0,7.4,Coriander
767.99163,22.0,7.4,Coriander
767.99674,22.0,7.4,Coriander
768.0,22.0,7.4,Coriander
768.00058,22.0,7.4,Coriander
768.03279,22.0,7.4,Coriander
768.06723,22.0,7.4,Coriander
768.06794,22.0,7.4,Coriander
768.07229,22.0,7.4,Coriander
768.07294,22.0,7.4,Coriander
768.08511,22.0,7.4,Coriander
768.09955,22.0,7.4,Coriander
768.10345,22.0,7.4,Coriander
768.14159,22.0,7.4,Coriander
768.14404,22.0,7.4,Coriander
768.18182,22.0,7.4,Coriander
768.18182,22.0,7.4,Coriander
768.18182,22.0,7.4,Coriander
768.18182,22.0,7.4,Coriander
768.18182,22.0,7.4,Coriander
768.19672,22.0,7.4,Coriander
768.20988,22.0,7.4,Coriander
768.22034,22.0,7.4,Coriander
768.25397,22.0,7.4,Coriander
768.26172,22.0,7.4,Coriander
768.26923,22.0,7.4,Coriander
768.27957,22.0,7.4,Coriander
768.28358,22.0,7.4,Coriander
768.30508,22.0,7.4,Coriander
768.3121,22.0,7.4,Coriander
768.35106,22.0,7.4,Coriander
768.38235,22.0,7.4,Coriander
768.42105,22.0,7.4,Coriander
768.42105,22.0,7.4,Coriander
768.43575,22.0,7.4,Coriander
768.43972,22.0,7.4,Coriander
768.43972,22.0,7.4,Coriander
768.45238,22.0,7.4,Coriander
768.45878,22.0,7.4,Coriander
768.46026,22.0,7.4,Coriander
768.46154,22.0,7.4,Coriander
768.47826,22.0,7.4,Coriander
768.48341,22.0,7.4,Coriander
768.49776,22.0,7.4,Coriander
768.50829,22.0,7.4,Coriander
768.51852,22.0,7.4,Coriander
768.52861,22.0,7.4,Coriander
768.55895,22.0,7.4,Coriander
768.57143,22.0,7.4,Coriander
768.58824,22.0,7.4,Coriander
768.58974,22.0,7.4,Coriander
768.60987,22.0,7.4,Coriander
768.61702,22.0,7.4,Coriander
768.62745,22.0,7.4,Coriander
768.68557,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.75,22.0,7.4,Coriander
768.76047,22.0,7.4,Coriander
768.79699,22.0,7.4,Coriander
768.81868,22.0,7.4,Coriander
768.8646,22.0,7.4,Coriander
768.87755,22.0,7.4,Coriander
768.91192,22.0,7.4,Coriander
768.93204,22.0,7.4,Coriander
768.95425,22.0,7.4,Coriander
768.96552,22.0,7.4,Coriander
769.04277,22.0,7.4,Coriander
769.04762,22.0,7.4,Coriander
769.08397,22.0,7.4,Coriander
769.08867,22.0,7.4,Coriander
769.11765,22.0,7.4,Coriander
769.11765,22.0,7.4,Coriander
769.12202,22.0,7.4,Coriander
769.13043,22.0,7.4,Coriander
769.19192,22.0,7.4,Coriander
769.19355,22.0,7.4,Coriander
769.2217,22.0,7.4,Coriander
769.23077,22.0,7.4,Coriander
769.23077,22.0,7.4,Coriander
769.23077,22.0,7.4,Coriander
769.23077,22.0,7.4,Coriander
769.25134,22.0,7.4,Coriander
769.2607,22.0,7.4,Coriander
769.26606,22.0,7.4,Coriander
769.279,22.0,7.4,Coriander
769.32229,22.0,7.4,Coriander
769.32907,22.0,7.4,Coriander
769.35484,22.0,7.4,Coriander
769.35484,22.0,7.4,Coriander
769.35663,22.0,7.4,Coriander
769.375,22.0,7.4,Coriander
769.41323,22.0,7.4,Coriander
769.41748,22.0,7.4,Coriander
769.43396,22.0,7.4,Coriander
769.43574,22.0,7.4,Coriander
769.44444,22.0,7.4,Coriander
769.44444,22.0,7.4,Coriander
769.44444,22.0,7.4,Coriander
769.48775,22.0,7.4,Coriander
769.5122,22.0,7.4,Coriander
769.5122,22.0,7.4,Coriander
769.52297,22.0,7.4,Coriander
769.54057,22.0,7.4,Coriander
769.56522,22.0,7.4,Coriander
769.58042,22.0,7.4,Coriander
769.60784,22.0,7.4,Coriander
769.61326,22.0,7.4,Coriander
769.64286,22.0,7.4,Coriander
769.64286,22.0,7.4,Coriander
769.64286,22.0,7.4,Coriander
769.65517,22.0,7.4,Coriander
769.65812,22.0,7.4,Coriander
769.67742,22.0,7.4,Coriander
769.68085,22.0,7.4,Coriander
769.69697,22.0,7.4,Coriander
769.71831,22.0,7.4,Coriander
769.73684,22.0,7.4,Coriander
769.74522,22.0,7.4,Coriander
769.74567,22.0,7.4,Coriander
769.74619,22.0,7.4,Coriander
769.74684,22.0,7.4,Coriander
769.77273,22.0,7.4,Coriander
769.77612,22.0,7.4,Coriander
769.78852,22.0,7.4,Coriander
769.79167,22.0,7.4,Coriander
769.79167,22.0,7.4,Coriander
769.79326,22.0,7.4,Coriander
769.81982,22.0,7.4,Coriander
769.82249,22.0,7.4,Coriander
769.84127,22.0,7.4,Coriander
769.86301,22.0,7.4,Coriander
769.87179,22.0,7.4,Coriander
769.88304,22.0,7.4,Coriander
769.88796,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.0,22.0,7.4,Coriander
770.01522,22.0,7.4,Coriander
770.04505,22.0,7.4,Coriander
770.10067,22.0,7.4,Coriander
770.1087,22.0,7.4,Coriander
770.11073,22.0,7.4,Coriander
770.12384,22.0,7.4,Coriander
770.14925,22.0,7.4,Coriander
770.15385,22.0,7.4,Coriander
770.16129,22.0,7.4,Coriander
770.18846,22.0,7.4,Coriander
770.19231,22.0,7.4,Coriander
770.19465,22.0,7.4,Coriander
770.19608,22.0,7.4,Coriander
770.19704,22.0,7.4,Coriander
770.19774,22.0,7.4,Coriander
770.20202,22.0,7.4,Coriander
770.21277,22.0,7.4,Coriander
770.21277,22.0,7.4,Coriander
770.22767,22.0,7.4,Coriander
770.23256,22.0,7.4,Coriander
770.2381,22.0,7.4,Coriander
770.2381,22.0,7.4,Coriander
770.2381,22.0,7.4,Coriander
770.24169,22.0,7.4,Coriander
770.24457,22.0,7.4,Coriander
770.25316,22.0,7.4,Coriander
770.26144,22.0,7.4,Coriander
770.26578,22.0,7.4,Coriander
770.26801,22.0,7.4,Coriander
770.26854,22.0,7.4,Coriander
770.27027,22.0,7.4,Coriander
770.27559,22.0,7.4,Coriander
770.27972,22.0,7.4,Coriander
770.29289,22.0,7.4,Coriander
770.29915,22.0,7.4,Coriander
770.3125,22.0,7.4,Coriander
770.32967,22.0,7.4,Coriander
770.35398,22.0,7.4,Coriander
770.35398,22.0,7.4,Coriander
770.37037,22.0,7.4,Coriander
770.39216,22.0,7.4,Coriander
770.40816,22.0,7.4,Coriander
770.42683,22.0,7.4,Coriander
770.44199,22.0,7.4,Coriander
770.45038,22.0,7.4,Coriander
770.45455,22.0,7.4,Coriander
770.45455,22.0,7.4,Coriander
770.45455,22.0,7.4,Coriander
770.46036,22.0,7.4,Coriander
770.50209,22.0,7.4,Coriander
770.52239,22.0,7.4,Coriander
770.52632,22.0,7.4,Coriander
770.54795,22.0,7.4,Coriander
770.58824,22.0,7.4,Coriander
770.58824,22.0,7.4,Coriander
770.58824,22.0,7.4,Coriander
770.60018,22.0,7.4,Coriander
770.60185,22.0,7.4,Coriander
770.61856,22.0,7.4,Coriander
770.63492,22.0,7.4,Coriander
770.63622,22.0,7.4,Coriander
770.66667,22.0,7.4,Coriander
770.68966,22.0,7.4,Coriander
770.71429,22.0,7.4,Coriander
770.71429,22.0,7.4,Coriander
770.71429,22.0,7.4,Coriander
770.72937,22.0,7.4,Coriander
770.73171,22.0,7.4,Coriander
770.73171,22.0,7.4,Coriander
770.73171,22.0,7.4,Coriander
770.73955,22.0,7.4,Coriander
770.7483,22.0,7.4,Coriander
770.75472,22.0,7.4,Coriander
770.76271,22.0,7.4,Coriander
770.83333,22.0,7.4,Coriander
770.83333,22.0,7.4,Coriander
770.84534,22.0,7.4,Coriander
770.84548,22.0,7.4,Coriander
770.8561,22.0,7.4,Coriander
770.88555,22.0,7.4,Coriander
770.88608,22.0,7.4,Coriander
770.89041,22.0,7.4,Coriander
770.90449,22.0,7.4,Coriander
770.91121,22.0,7.4,Coriander
770.93023,22.0,7.4,Coriander
770.9375,22.0,7.4,Coriander
770.96317,22.0,7.4,Coriander
770.96774,22.0,7.4,Coriander
770.96896,22.0,7.4,Coriander
770.97458,22.0,7.4,Coriander
770.98214,22.0,7.4,Coriander
771.00092,22.0,7.4,Coriander
771.01842,22.0,7.4,Coriander
771.02273,22.0,7.4,Coriander
771.02273,22.0,7.4,Coriander
771.02426,22.0,7.4,Coriander
771.05263,22.0,7.4,Coriander
771.05263,22.0,7.4,Coriander
771.05263,22.0,7.4,Coriander
771.09375,22.0,7.4,Coriander
771.11111,22.0,7.4,Coriander
771.12462,22.0,7.4,Coriander
771.15385,22.0,7.4,Coriander
771.21212,22.0,7.4,Coriander
771.23955,22.0,7.4,Coriander
771.25,22.0,7.4,Coriander
771.25551,22.0,7.4,Coriander
771.26246,22.0,7.4,Coriander
771.2963,22.0,7.4,Coriander
771.31468,22.0,7.4,Coriander
771.35762,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.42857,22.0,7.4,Coriander
771.44703,22.0,7.4,Coriander
771.50127,22.0,7.4,Coriander
771.55172,22.0,7.4,Coriander
771.55963,22.0,7.4,Coriander
771.56085,22.0,7.4,Coriander
771.5736,22.0,7.4,Coriander
771.5812,22.0,7.4,Coriander
771.59091,22.0,7.4,Coriander
771.59091,22.0,7.4,Coriander
771.60194,22.0,7.4,Coriander
771.62162,22.0,7.4,Coriander
771.64179,22.0,7.4,Coriander
771.6443,22.0,7.4,Coriander
771.64859,22.0,7.4,Coriander
771.66065,22.0,7.4,Coriander
771.66667,22.0,7.4,Coriander
771.66667,22.0,7.4,Coriander
771.68831,22.0,7.4,Coriander
771.69811,22.0,7.4,Coriander
771.70686,22.0,7.4,Coriander
771.71875,22.0,7.4,Coriander
771.72727,22.0,7.4,Coriander
771.73913,22.0,7.4,Coriander
771.74888,22.0,7.4,Coriander
771.77419,22.0,7.4,Coriander
771.78423,22.0,7.4,Coriander
771.78571,22.0,7.4,Coriander
771.79487,22.0,7.4,Coriander
771.8593,22.0,7.4,Coriander
771.875,22.0,7.4,Coriander
771.875,22.0,7.4,Coriander
771.95122,22.0,7.4,Coriander
771.96429,22.0,7.4,Coriander
772.0,22.0,7.4,Coriander
772.11538,22.0,7.4,Coriander
772.13115,22.0,7.4,Coriander
772.14765,22.0,7.4,Coriander
772.17302,22.0,7.4,Coriander
772.18845,22.0,7.4,Coriander
772.19973,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.22222,22.0,7.4,Coriander
772.27273,22.0,7.4,Coriander
772.35054,22.0,7.4,Coriander
772.35772,22.0,7.4,Coriander
772.36061,22.0,7.4,Coriander
772.41888,22.0,7.4,Coriander
772.47706,22.0,7.4,Coriander
772.5,22.0,7.4,Coriander
772.5,22.0,7.4,Coriander
772.50006,22.0,7.4,Coriander
772.51491,22.0,7.4,Coriander
772.58065,22.0,7.4,Coriander
772.60536,22.0,7.4,Coriander
772.62357,22.0,7.4,Coriander
772.62846,22.0,7.4,Coriander
772.64438,22.0,7.4,Coriander
772.64598,22.0,7.4,Coriander
772.65896,22.0,7.4,Coriander
772.67442,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.72727,22.0,7.4,Coriander
772.73642,22.0,7.4,Coriander
772.75986,22.0,7.4,Coriander
772.76987,22.0,7.4,Coriander
772.7706,22.0,7.4,Coriander
772.78287,22.0,7.4,Coriander
772.7907,22.0,7.4,Coriander
772.81167,22.0,7.4,Coriander
772.8223,22.0,7.4,Coriander
772.82443,22.0,7.4,Coriander
772.82609,22.0,7.4,Coriander
772.82913,22.0,7.4,Coriander
772.87234,22.0,7.4,Coriander
772.97297,22.0,7.4,Coriander
773.0303,22.0,7.4,Coriander
773.07692,22.0,7.4,Coriander
773.07692,22.0,7.4,Coriander
773.07692,22.0,7.4,Coriander
773.07692,22.0,7.4,Coriander
773.07692,22.0,7.4,Coriander
773.07692,22.0,7.4,Coriander
773.11828,22.0,7.4,Coriander
773.12165,22.0,7.4,Coriander
773.12704,22.0,7.4,Coriander
773.13095,22.0,7.4,Coriander
773.17073,22.0,7.4,Coriander
773.19444,22.0,7.4,Coriander
773.21429,22.0,7.4,Coriander
773.21429,22.0,7.4,Coriander
773.25581,22.0,7.4,Coriander
773.27586,22.0,7.4,Coriander
773.31606,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.33333,22.0,7.4,Coriander
773.36066,22.0,7.4,Coriander
773.39901,22.0,7.4,Coriander
773.4104,22.0,7.4,Coriander
773.41463,22.0,7.4,Coriander
773.44262,22.0,7.4,Coriander
773.46939,22.0,7.4,Coriander
773.48885,22.0,7.4,Coriander
773.49545,22.0,7.4,Coriander
773.50282,22.0,7.4,Coriander
773.52941,22.0,7.5,Coriander
773.52941,22.0,7.6,Coriander
773.52941,22.0,7.7,Coriander
773.5348,22.0,7.8,Coriander
773.57724,22.0,7.9,Coriander
773.57955,22.0,8.0,Coriander
773.58491,22.0,8.0,Coriander
773.61111,22.0,8.0,Coriander
773.61111,22.0,8.0,Coriander
773.61111,22.0,8.0,Coriander
773.61111,22.0,8.0,Coriander
773.61319,22.0,8.0,Coriander
773.62805,22.0,8.0,Coriander
773.65145,22.0,8.0,Coriander
773.68421,22.0,8.0,Coriander
773.68421,22.0,8.0,Coriander
773.68421,22.0,8.0,Coriander
773.68421,22.0,8.0,Coriander
773.7069,22.0,8.0,Coriander
773.71134,22.0,8.0,Coriander
773.71542,22.0,8.0,Coriander
773.75,22.0,8.0,Coriander
773.756,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.80952,22.0,8.0,Coriander
773.82629,22.0,8.0,Coriander
773.82813,22.0,8.0,Coriander
773.83863,22.0,8.0,Coriander
773.84615,22.0,8.0,Coriander
773.84615,22.0,8.0,Coriander
773.86364,22.0,8.0,Coriander
773.8806,22.0,8.0,Coriander
773.91304,22.0,8.0,Coriander
773.91304,22.0,8.0,Coriander
773.91304,22.0,8.0,Coriander
773.91304,22.0,8.0,Coriander
773.91304,22.0,8.0,Coriander
773.91304,22.0,8.0,Coriander
773.94366,22.0,8.0,Coriander
773.95833,22.0,8.0,Coriander
